NUMERO,FECHA,PROVEEDOR,NOMBRE,ENVASE,CANTIDAD,ORIGEN,DESTINO,MFL,MOVIMIENTO,FVO
0000-00001886-A,2025-01-31 19:21:06,30810.0,DIAZ OSCAR,JVR ,20.0,PJP    ,  30810,TR,salida,
0000-00001890-A,2025-01-31 19:35:40,31406.0,VARGAS MAURICIO RICARDO,JVR ,50.0,PJP    ,  41538,TR,salida,
0000-00001891-A,2025-01-31 19:45:39,31273.0,DUARTE MARCOS,JVR ,52.0,PJP    ,  40271,TR,salida,
0000-00001895-A,2025-01-31 20:31:16,30184.0,RAMIREZ MIGUEL FRANCISCO,JVR ,20.0,  30184,PJP    ,EC,entrada,
0000-00001895-A,2025-01-31 20:31:16,30936.0,ANCHO HORTICOLA SAS,JVR ,14.0,PJP    ,  41212,TR,salida,
0000-00001897-A,2025-02-01 03:43:18,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,63.0,PJP    ,  30051,TR,salida,
0000-00001901-A,2025-02-01 07:53:44,30829.0,VEGA SERGIO,JVR ,24.0,PJP    ,  40894,AC,salida,
0000-00001904-A,2025-02-01 08:15:27,31273.0,DUARTE MARCOS,JVR ,60.0,PJP    ,  40316,TR,salida,
0000-00001906-A,2025-02-01 08:26:39,31387.0,MORALES ROBERTO DARIO,JVR ,29.0,PJP    ,  41019,TR,salida,
0000-00001910-A,2025-02-01 08:36:23,40126.0,HERNANDEZ ARIEL SERGIO,JVR ,17.0,PJP    ,  40646,TR,salida,
0000-00001911-A,2025-02-01 08:38:33,30427.0,LADERA HORTICOLA Y CIA,JVR ,63.0,PJP    ,  41307,TR,salida,
0000-00001913-A,2025-02-01 08:44:14,31328.0,MANANTIAL COMERCIAL E HIJOS,JVRE,68.0,PJP    ,  40672,TR,salida,
0000-00001915-A,2025-02-01 08:46:23,30297.0,RIBERA PRODUCTIVO S.A.,JVR ,29.0,PJP    ,  30297,TR,salida,
0000-00001916-A,2025-02-01 08:52:37,31273.0,DUARTE MARCOS,JVR ,83.0,PJP    ,  41504,TR,salida,
0000-00001918-A,2025-02-01 09:13:56,30066.0,BAJO FEDERAL HNOS.,JVR ,28.0,PJP    ,  30066,TR,salida,
0000-00001919-A,2025-02-01 09:14:34,40073.0,AZUL PRIMERO S.R.L.,JVR ,23.0,PJP    ,  40303,TR,salida,
0000-00001920-A,2025-02-01 09:23:32,40071.0,RUIZ,JVR ,21.0,PJP    ,  30775,TR,salida,
0000-00001922-A,2025-02-01 09:47:26,30654.0,DUARTE LEANDRO HERNAN,JVR ,14.0,PJP    ,  30654,TR,salida,
0000-00001924-A,2025-02-01 09:51:44,30586.0,LADERA NATURAL HNOS.,JVR ,29.0,PJP    ,  40623,TR,salida,
0000-00001928-A,2025-02-01 09:59:05,30074.0,LARGO MAYOR HNOS.,JVRE,82.0,PJP    ,  40285,TR,salida,
0000-00001930-A,2025-02-01 10:10:45,30437.0,PIEDRA COMERCIAL Y CIA,JVR ,19.0,PJP    ,  40162,TR,salida,
0000-00001932-A,2025-02-01 10:15:18,31424.0,RIBERA PRINCIPAL HNOS.,JVR ,22.0,PJP    ,  41444,TR,salida,
0000-00001934-A,2025-02-01 10:19:09,30437.0,PIEDRA COMERCIAL Y CIA,JVR ,32.0,PJP    ,  40162,TR,salida,
0000-00001937-A,2025-02-01 10:39:48,30427.0,LADERA HORTICOLA Y CIA,JVR ,62.0,PJP    ,  41307,TR,salida,
0000-00001938-A,2025-02-01 10:47:53,31029.0,RAMOS IGNACIO LEANDRO,JVR ,23.0,PJP    ,  41465,TR,salida,
0000-00001942-A,2025-02-01 11:07:38,31332.0,MORALES GABRIEL FACUNDO,JVR ,22.0,PJP    ,  30657,AC,salida,
0000-00001944-A,2025-02-01 11:18:08,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,51.0,PJP    ,  40987,TR,salida,
0000-00001947-A,2025-02-01 11:26:39,31297.0,SUAREZ IGNACIO FACUNDO,JVRE,21.0,PJP    ,  30516,TR,salida,
0000-00001948-A,2025-02-01 11:27:45,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,50.0,PJP    ,  30664,AC,salida,
0000-00001950-A,2025-02-01 11:30:20,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,61.0,PJP    ,  41439,TR,salida,
0000-00001950-A,2025-02-01 11:30:20,50103.0,NAVARRO,JVR ,15.0,PJP    ,  41063,TR,salida,
0000-00001953-A,2025-02-01 11:55:33,30586.0,LADERA NATURAL HNOS.,JVR ,35.0,PJP    ,  30586,AC,salida,
0000-00001955-A,2025-02-01 12:00:35,12421.0,LUNA REAL HNOS.,JVR ,31.0,PJP    ,  41445,TR,salida,
0000-00001957-A,2025-02-01 12:09:56,31273.0,DUARTE MARCOS,JVR ,58.0,PJP    ,  30222,TR,salida,
0000-00001959-A,2025-02-01 12:12:42,30849.0,TORRES FELIX,JVR ,14.0,PJP    ,  30849,TR,salida,
0000-00001962-A,2025-02-01 12:34:48,31329.0,LARGO AGROPECUARIO S.A.,JVR ,73.0,PJP    ,  41425,TR,salida,
0000-00001965-A,2025-02-01 12:46:32,30994.0,DIAZ NESTOR,JVR ,23.0,PJP    ,  40629,TR,salida,
0000-00001966-A,2025-02-01 12:48:51,31297.0,SUAREZ IGNACIO FACUNDO,JVRE,22.0,PJP    ,  30516,TR,salida,
0000-00001970-A,2025-02-01 13:03:47,40187.0,LUNA ARIEL,JVR ,21.0,PJP    ,  40762,TR,salida,
0000-00001979-A,2025-02-01 13:47:55,31273.0,DUARTE MARCOS,JVR ,76.0,PJP    ,  40073,TR,salida,
0000-00001980-A,2025-02-01 13:51:31,31223.0,CASCADA FERTIL S.A.,JVR ,46.0,PJP    ,  40167,TR,salida,
0000-00001982-A,2025-02-01 13:53:37,40410.0,PEREZ MIGUEL CLAUDIO,JVR ,81.0,PJP    ,  30805,AC,salida,
0000-00001984-A,2025-02-01 14:07:11,30656.0,MANANTIAL PRINCIPAL E HIJOS,JVR ,13.0,PJP    ,  30656,TR,salida,
0000-00001984-A,2025-02-01 14:07:11,30595.0,SALINAS AGUSTIN LUCAS,JVR ,7.0,PJP    ,  41209,TR,salida,
0000-00001985-A,2025-02-01 14:11:04,31273.0,DUARTE MARCOS,JVR ,46.0,PJP    ,  41353,TR,salida,
0000-00001987-A,2025-02-01 14:17:16,12471.0,VALLE RURAL S.A.,JVR ,81.0,PJP    ,  41405,TR,salida,
0000-00001990-A,2025-02-01 14:26:10,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,20.0,PJP    ,  41325,TR,salida,
0000-00001990-A,2025-02-01 14:26:10,31273.0,DUARTE MARCOS,JVR ,53.0,PJP    ,  41494,TR,salida,
0000-00001992-A,2025-02-01 14:34:06,31426.0,DIAZ DARIO WALTER,JVR ,62.0,PJP    ,  30587,AC,salida,
0000-00001994-A,2025-02-01 14:44:42,40410.0,PEREZ MIGUEL CLAUDIO,JVR ,62.0,PJP    ,  30805,AC,salida,
0000-00001997-A,2025-02-01 15:01:01,31136.0,LOPEZ MANUEL,JVR ,53.0,PJP    ,  40399,TR,salida,
0000-00001998-A,2025-02-01 15:02:22,30074.0,LARGO MAYOR HNOS.,JVR ,77.0,PJP    ,  41111,AC,salida,
0000-00002002-A,2025-02-01 15:18:03,30096.0,CUMBRE AGRARIO Y CIA,JVR ,58.0,PJP    ,  30096,TR,salida,
0000-00002003-A,2025-02-01 15:18:42,30723.0,SOSA RICARDO NICOLAS,JVR ,91.0,  30723,PJP    ,NR,entrada,
0000-00002003-A,2025-02-01 15:18:42,30744.0,RIOS MAURICIO MARCOS,JVR ,74.0,PJP    ,  40254,AC,salida,
0000-00002006-A,2025-02-01 15:23:49,30723.0,SOSA RICARDO NICOLAS,JVR ,109.0,  30723,PJP    ,NR,entrada,
0000-00002006-A,2025-02-01 15:23:49,31136.0,LOPEZ MANUEL,JVR ,82.0,PJP    ,  40399,AC,salida,
0000-00002007-A,2025-02-01 15:25:54,30723.0,SOSA RICARDO NICOLAS,JVR ,86.0,  30723,PJP    ,NR,entrada,
0000-00002007-A,2025-02-01 15:25:54,40124.0,HERNANDEZ GABRIEL MARCELO,JVR ,82.0,PJP    ,  40539,AC,salida,
0000-00002010-A,2025-02-01 15:32:04,31273.0,DUARTE MARCOS,JVR ,71.0,PJP    ,  30481,TR,salida,
0000-00002012-A,2025-02-01 15:42:40,30427.0,LADERA HORTICOLA Y CIA,JVR ,23.0,PJP    ,  41307,TR,salida,
0000-00002014-A,2025-02-01 15:58:28,31424.0,RIBERA PRINCIPAL HNOS.,JVR ,21.0,PJP    ,  41444,VF,salida,
0000-00002018-A,2025-02-01 16:14:09,30074.0,LARGO MAYOR HNOS.,JVR ,78.0,PJP    ,  40985,AC,salida,
0000-00002020-A,2025-02-01 16:27:46,30229.0,VEGA JAVIER,JVRE,91.0,PJP    ,  40180,SR,salida,
0000-00002023-A,2025-02-01 17:11:20,31335.0,BUEN SUPERIOR HNOS.,JVR ,84.0,PJP    ,  41412,AC,salida,
0000-00002024-A,2025-02-01 17:23:29,31391.0,MORENO FRANCISCO ESTEBAN,JVR ,67.0,PJP    ,  41582,TR,salida,
0000-00002026-A,2025-02-02 23:56:12,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,25.0,PJP    ,  41083,TR,salida,
0000-00002026-A,2025-02-02 23:56:12,31329.0,LARGO AGROPECUARIO S.A.,JVR ,84.0,PJP    ,  41425,AC,salida,
0000-00002032-A,2025-02-03 07:14:16,30229.0,VEGA JAVIER,JVRE,63.0,PJP    ,  40180,DV,salida,
0000-00002034-A,2025-02-03 07:35:29,31392.0,SOL FEDERAL SRL,JVR ,20.0,PJP    ,  30495,TR,salida,
0000-00002035-A,2025-02-03 07:47:46,20041.0,CASTRO ADRIAN FABIAN,JVR ,20.0,PJP    ,  20041,AC,salida,
0000-00002036-A,2025-02-03 08:10:50,35041.0,PRADO FRUTICOLA S.R.L.,JVR ,56.0,PJP    ,  30569,TR,salida,
0000-00002037-A,2025-02-03 08:11:36,35041.0,PRADO FRUTICOLA S.R.L.,JVR ,20.0,PJP    ,  30569,TR,salida,
0000-00002038-A,2025-02-03 08:15:51,30594.0,MOLINA SANTIAGO ANTONIO,JVR ,4.0,PJP    ,  41173,TR,salida,
0000-00002038-A,2025-02-03 08:15:51,30994.0,DIAZ NESTOR,JVR ,18.0,PJP    ,  40792,TR,salida,
0000-00002039-A,2025-02-03 08:27:31,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,29.0,PJP    ,  41320,TR,salida,
0000-00002041-A,2025-02-03 08:40:17,31421.0,CASTRO ALEJANDRO DIEGO,JVR ,16.0,PJP    ,  30148,AC,salida,
0000-00002043-A,2025-02-03 08:43:41,31350.0,MARTINEZ ADRIAN,JVR ,32.0,PJP    ,  30507,TR,salida,
0000-00002044-A,2025-02-03 08:44:40,31387.0,MORALES ROBERTO DARIO,JVR ,29.0,PJP    ,  41019,TR,salida,
0000-00002046-A,2025-02-03 08:56:47,30427.0,LADERA HORTICOLA Y CIA,JVR ,40.0,PJP    ,  41307,TR,salida,
0000-00002047-A,2025-02-03 08:57:37,40098.0,BOSQUE CENTRAL Y CIA,JVR ,15.0,PJP    ,  40388,TR,salida,
0000-00002048-A,2025-02-03 09:12:02,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,67.0,PJP    ,  30193,TR,salida,
0000-00002050-A,2025-02-03 09:16:00,30063.0,BAJO AGROPECUARIO Y CIA,JVR ,51.0,PJP    ,  30193,TR,salida,
0000-00002052-A,2025-02-03 09:25:27,30198.0,AURORA FEDERAL HNOS.,JVR ,26.0,PJP    ,  41029,TR,salida,
0000-00002053-A,2025-02-03 09:29:04,31373.0,MESETA FERTIL S.A.,JVR ,73.0,PJP    ,  41568,AC,salida,
0000-00002054-A,2025-02-03 09:35:23,30474.0,CAMPO MODERNO HNOS.,JVR ,27.0,PJP    ,  41508,AC,salida,
0000-00002055-A,2025-02-03 09:36:12,31273.0,DUARTE MARCOS,JVR ,66.0,PJP    ,  40783,TR,salida,
0000-00002057-A,2025-02-03 09:40:43,12421.0,LUNA REAL HNOS.,JVR ,35.0,PJP    ,  30469,TR,salida,
0000-00002058-A,2025-02-03 09:49:03,31261.0,LADERA REAL Y CIA,JVRE,60.0,PJP    ,  40272,TR,salida,
0000-00002060-A,2025-02-03 09:56:00,31223.0,CASCADA FERTIL S.A.,JVR ,22.0,PJP    ,  41398,TR,salida,
0000-00002062-A,2025-02-03 10:11:48,30074.0,LARGO MAYOR HNOS.,JVR ,52.0,PJP    ,  40948,TR,salida,
0000-00002063-A,2025-02-03 10:14:15,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,23.0,  41083,PJP    ,EC,entrada,
0000-00002064-A,2025-02-03 10:14:58,31329.0,LARGO AGROPECUARIO S.A.,JVR ,21.0,PJP    ,  41425,TR,salida,
0000-00002065-A,2025-02-03 10:19:39,12421.0,LUNA REAL HNOS.,JVR ,23.0,PJP    ,  30469,TR,salida,
0000-00002067-A,2025-02-03 10:28:59,30018.0,GONZALEZ RAMON FERNANDO,JVR ,36.0,PJP    ,  30018,AC,salida,
0000-00002070-A,2025-02-03 10:50:16,20001.0,MESETA NATURAL Y CIA,JVR ,74.0,PJP    ,  40070,TR,salida,
0000-00002073-A,2025-02-03 11:02:23,30074.0,LARGO MAYOR HNOS.,JVRE,17.0,PJP    ,  40273,TR,salida,
0000-00002075-A,2025-02-03 11:07:58,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,72.0,PJP    ,  30051,TR,salida,
0000-00002077-A,2025-02-03 11:13:21,20001.0,MESETA NATURAL Y CIA,JVR ,24.0,PJP    ,  20001,TR,salida,
0000-00002080-A,2025-02-03 11:25:23,30313.0,COLINA CAMPESTRE S.A.,JVR ,31.0,PJP    ,  41167,AC,salida,
0000-00002082-A,2025-02-03 11:33:16,12182.0,GIMENEZ MANUEL,JVR ,61.0,PJP    ,  40693,TR,salida,
0000-00002087-A,2025-02-03 11:53:16,31273.0,DUARTE MARCOS,JVR ,69.0,PJP    ,  41401,TR,salida,
0000-00002089-A,2025-02-03 11:58:01,30074.0,LARGO MAYOR HNOS.,JVRE,20.0,PJP    ,  40273,TR,salida,
0000-00002090-A,2025-02-03 12:01:41,31273.0,DUARTE MARCOS,JVR ,65.0,PJP    ,  30749,TR,salida,
0000-00002098-A,2025-02-03 13:01:10,40115.0,QUIROGA PEDRO,JVR ,57.0,PJP    ,  40587,TR,salida,
0000-00002100-A,2025-02-03 13:12:09,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,80.0,PJP    ,  30051,TR,salida,
0000-00002103-A,2025-02-03 13:41:52,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,60.0,PJP    ,  40588,TR,salida,
0000-00002104-A,2025-02-03 13:44:37,31223.0,CASCADA FERTIL S.A.,JVR ,69.0,PJP    ,  40817,TR,salida,
0000-00002109-A,2025-02-03 14:23:31,31394.0,SUR AGROPECUARIO SAS,JVR ,55.0,PJP    ,  41536,TR,salida,
0000-00002114-A,2025-02-03 14:53:49,30669.0,CAMPO INDUSTRIAL SA,JVRE,42.0,PJP    ,  41238,TR,salida,
0000-00002116-A,2025-02-03 15:00:09,31133.0,DORADO PATAGONICO SA,JVN ,58.0,PJP    ,  41519,TR,salida,
0000-00002118-A,2025-02-03 15:01:52,30229.0,VEGA JAVIER,JVRE,74.0,PJP    ,  30229,SR,salida,
0000-00002119-A,2025-02-03 15:04:10,31421.0,CASTRO ALEJANDRO DIEGO,JVR ,30.0,PJP    ,  41531,VF,salida,
0000-00002121-A,2025-02-03 15:20:51,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,32.0,PJP    ,  41133,TR,salida,
0000-00002123-A,2025-02-03 15:26:16,30303.0,PAREDES FACUNDO FABIAN,JVR ,15.0,PJP    ,  30303,TR,salida,
0000-00002124-A,2025-02-03 15:34:10,30042.0,GONZALEZ FABIAN RAUL,JVN ,84.0,PJP    ,  30042,AC,salida,
0000-00002128-A,2025-02-03 16:07:36,20041.0,CASTRO ADRIAN FABIAN,JVR ,25.0,PJP    ,  40086,TR,salida,
0000-00002129-A,2025-02-03 16:24:05,40109.0,GOMEZ FACUNDO MARCOS,JVR ,29.0,PJP    ,  30115,TR,salida,
0000-00002130-A,2025-02-03 16:25:29,40410.0,PEREZ MIGUEL CLAUDIO,JVN ,56.0,PJP    ,  41150,TR,salida,
0000-00002132-A,2025-02-03 16:40:03,3024.0,LUNA RAMON FELIX,JVN ,18.0,PJP    ,  40075,TR,salida,
0000-00002134-A,2025-02-03 16:48:10,31126.0,VALLE REGIONAL SA,JVR ,13.0,PJP    ,  30465,TR,salida,
0000-00002135-A,2025-02-03 16:49:47,30437.0,PIEDRA COMERCIAL Y CIA,JVN ,72.0,PJP    ,  40162,TR,salida,
0000-00002136-A,2025-02-03 16:51:55,12410.0,GRAN HORTICOLA E HIJOS,JVR ,28.0,PJP    ,  41351,TR,salida,
0000-00002137-A,2025-02-03 16:57:48,20001.0,MESETA NATURAL Y CIA,JVR ,84.0,PJP    ,  40070,TR,salida,
0000-00002134-A,2025-02-03 16:48:10,30729.0,LUNA SILVESTRE S.R.L.,JVR ,8.0,PJP    ,  30729,TR,salida,
0000-00002141-A,2025-02-03 17:17:12,31424.0,RIBERA PRINCIPAL HNOS.,JVR ,16.0,PJP    ,  41444,TR,salida,
0000-00002142-A,2025-02-03 17:18:09,31127.0,RINCON AGROPECUARIO SA,JVR ,51.0,PJP    ,  41517,TR,salida,
0000-00002142-A,2025-02-03 17:18:09,31128.0,LAGO PATAGONICO E HIJOS,JVR ,17.0,PJP    ,  41467,TR,salida,
0000-00002144-A,2025-02-03 17:24:57,31121.0,CUMBRE FRUTAL HNOS.,JVR ,34.0,PJP    ,  30092,TR,salida,
0000-00002146-A,2025-02-03 17:33:32,20001.0,MESETA NATURAL Y CIA,JVN ,81.0,PJP    ,  40070,TR,salida,
0000-00002148-A,2025-02-03 17:38:19,31297.0,SUAREZ IGNACIO FACUNDO,JVRE,19.0,PJP    ,  30516,TR,salida,
0000-00002149-A,2025-02-03 17:41:54,30586.0,LADERA NATURAL HNOS.,JVR ,29.0,PJP    ,  40623,TR,salida,
0000-00002153-A,2025-02-03 17:54:49,31253.0,LARGO FEDERAL SA,JVRE,77.0,PJP    ,  41510,TR,salida,
0000-00002155-A,2025-02-03 18:00:02,31305.0,DIAZ OMAR IGNACIO,JVR ,39.0,PJP    ,  30338,TR,salida,
0000-00002156-A,2025-02-03 18:03:21,31387.0,MORALES ROBERTO DARIO,JVR ,27.0,PJP    ,  41019,TR,salida,
0000-00002159-A,2025-02-03 18:08:52,31391.0,MORENO FRANCISCO ESTEBAN,JVR ,68.0,PJP    ,  41582,TR,salida,
0000-00002163-A,2025-02-03 18:21:39,31064.0,JIMENEZ ADRIAN EMILIO,JVR ,57.0,PJP    ,  30721,TR,salida,
0000-00002164-A,2025-02-03 18:25:20,30149.0,PAREDES LUCAS CESAR,JVR ,77.0,PJP    ,  30149,TR,salida,
0000-00002168-A,2025-02-03 18:37:51,30654.0,DUARTE LEANDRO HERNAN,JVR ,19.0,PJP    ,  30654,TR,salida,
0000-00002170-A,2025-02-03 18:42:33,30461.0,CASCADA REGIONAL SRL,JVR ,23.0,PJP    ,  30029,AC,salida,
0000-00002172-A,2025-02-03 18:48:12,30829.0,VEGA SERGIO,JVR ,22.0,PJP    ,  40894,TR,salida,
0000-00002173-A,2025-02-03 18:54:44,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,79.0,PJP    ,  30051,TR,salida,
0000-00002175-A,2025-02-03 19:10:01,31273.0,DUARTE MARCOS,JVR ,65.0,PJP    ,  30808,TR,salida,
0000-00002176-A,2025-02-03 19:13:05,31375.0,ROJO MAYOR Y CIA,JVR ,68.0,PJP    ,  41569,AC,salida,
0000-00002179-A,2025-02-03 19:18:39,31269.0,QUIROGA JAVIER,JVR ,20.0,PJP    ,  40665,TR,salida,
0000-00002183-A,2025-02-03 19:27:29,31223.0,CASCADA FERTIL S.A.,JVR ,59.0,PJP    ,  40817,TR,salida,
0000-00002185-A,2025-02-03 19:32:45,31421.0,CASTRO ALEJANDRO DIEGO,JVR ,24.0,PJP    ,  41531,TR,salida,
0000-00002189-A,2025-02-03 19:54:24,30066.0,BAJO FEDERAL HNOS.,JVR ,34.0,PJP    ,  30066,TR,salida,
0000-00002196-A,2025-02-03 20:24:23,31328.0,MANANTIAL COMERCIAL E HIJOS,JVRE,36.0,PJP    ,  40672,TR,salida,
0000-00002199-A,2025-02-03 20:36:34,30868.0,RINCON SILVESTRE S.R.L.,JVRE,83.0,PJP    ,  35045,TR,salida,
0000-00002200-A,2025-02-03 20:40:56,40098.0,BOSQUE CENTRAL Y CIA,JVR ,27.0,PJP    ,  40388,TR,salida,
0000-00002202-A,2025-02-03 20:47:40,31329.0,LARGO AGROPECUARIO S.A.,JVR ,68.0,PJP    ,  41425,TR,salida,
0000-00002213-A,2025-02-04 06:25:04,40115.0,QUIROGA PEDRO,JVR ,57.0,PJP    ,  40587,TR,salida,
0000-00002216-A,2025-02-04 07:31:51,30229.0,VEGA JAVIER,JVRE,64.0,PJP    ,  40180,SR,salida,
0000-00002217-A,2025-02-04 07:32:37,31350.0,MARTINEZ ADRIAN,JVR ,28.0,PJP    ,  30507,TR,salida,
0000-00002218-A,2025-02-04 07:45:18,30074.0,LARGO MAYOR HNOS.,JVR ,69.0,PJP    ,  40808,AC,salida,
0000-00002227-A,2025-02-04 08:02:22,40410.0,PEREZ MIGUEL CLAUDIO,JVRE,65.0,PJP    ,  30805,TR,salida,
0000-00002233-A,2025-02-04 08:17:42,30387.0,ESTANCIA NATURAL SRL,JVR ,73.0,PJP    ,  41114,SR,salida,
0000-00002238-A,2025-02-04 08:26:55,30927.0,VARGAS TOMAS ANTONIO,JVR ,24.0,PJP    ,  41084,TR,salida,
0000-00002241-A,2025-02-04 08:43:25,31421.0,CASTRO ALEJANDRO DIEGO,JVR ,34.0,PJP    ,  41531,TR,salida,
0000-00002245-A,2025-02-04 08:48:03,30728.0,MONTE SILVESTRE SRL,JVR ,15.0,PJP    ,  20009,TR,salida,
0000-00002249-A,2025-02-04 09:06:00,31016.0,COSTA FRUTICOLA E HIJOS,JVRE,66.0,PJP    ,  40588,TR,salida,
0000-00002250-A,2025-02-04 09:08:04,30074.0,LARGO MAYOR HNOS.,JVR ,56.0,PJP    ,  40948,TR,salida,
0000-00002252-A,2025-02-04 09:12:13,31350.0,MARTINEZ ADRIAN,JVR ,29.0,PJP    ,  30507,TR,salida,
0000-00002253-A,2025-02-04 09:12:38,30728.0,MONTE SILVESTRE SRL,JVR ,45.0,PJP    ,  20009,AC,salida,
0000-00002258-A,2025-02-04 09:19:33,30137.0,JIMENEZ SANTIAGO CRISTIAN,JVR ,16.0,PJP    ,  30137,TR,salida,
0000-00002261-A,2025-02-04 09:28:44,31391.0,MORENO FRANCISCO ESTEBAN,JVR ,50.0,PJP    ,  41582,TR,salida,
0000-00002263-A,2025-02-04 09:33:57,30586.0,LADERA NATURAL HNOS.,JVR ,35.0,PJP    ,  30586,TR,salida,
0000-00002266-A,2025-02-04 09:42:27,30229.0,VEGA JAVIER,JVRE,62.0,PJP    ,  40180,SR,salida,
0000-00002268-A,2025-02-04 09:48:03,30474.0,CAMPO MODERNO HNOS.,JVR ,25.0,PJP    ,  41508,TR,salida,
0000-00002269-A,2025-02-04 09:50:21,40081.0,ARENA AGROPECUARIO HNOS.,JVR ,38.0,PJP    ,  41083,TR,salida,
0000-00002271-A,2025-02-04 10:08:33,12421.0,LUNA REAL HNOS.,JVR ,41.0,PJP    ,  41445,TR,salida,
0000-00002274-A,2025-02-04 10:27:55,30970.0,MARTINEZ ANTONIO SERGIO,JVR ,23.0,PJP    ,  41420,TR,salida,
0000-00002278-A,2025-02-04 10:52:20,30427.0,LADERA HORTICOLA Y CIA,JVRE,8.0,PJP    ,  30070,TR,salida,
0000-00002281-A,2025-02-04 11:14:59,30292.0,GRAN PRODUCTIVO S.R.L.,JVR ,58.0,PJP    ,  40187,TR,salida,
0000-00002283-A,2025-02-04 11:19:44,30586.0,LADERA NATURAL HNOS.,JVR ,30.0,PJP    ,  30586,TR,salida,
0000-00002284-A,2025-02-04 11:22:46,30074.0,LARGO MAYOR HNOS.,JVR ,51.0,PJP    ,  40948,TR,salida,
0000-00002285-A,2025-02-04 11:23:37,30994.0,DIAZ NESTOR,JVR ,24.0,PJP    ,  40792,TR,salida,
0000-00002287-A,2025-02-04 11:25:26,30437.0,PIEDRA COMERCIAL Y CIA,JVR ,18.0,PJP    ,  40162,TR,salida,
0000-00002289-A,2025-02-04 11:31:11,31301.0,LOPEZ SERGIO MARTIN,JVRE,36.0,PJP    ,  41201,TR,salida,
0000-00002291-A,2025-02-04 11:36:27,31329.0,LARGO AGROPECUARIO S.A.,JVR ,74.0,PJP    ,  41425,TR,salida,
0000-00002293-A,2025-02-04 11:39:51,30074.0,LARGO MAYOR HNOS.,JVR ,26.0,PJP    ,  40400,TR,salida,
0000-00002293-A,2025-02-04 11:39:51,30074.0,LARGO MAYOR HNOS.,JVR ,31.0,PJP    ,  40840,TR,salida,
0000-00002294-A,2025-02-04 11:44:57,20041.0,CASTRO ADRIAN FABIAN,JVR ,22.0,PJP    ,  40087,TR,salida,
0000-00002296-A,2025-02-04 11:54:48,40115.0,QUIROGA PEDRO,JVR ,68.0,PJP    ,  30546,AC,salida,
0000-00002297-A,2025-02-04 11:56:11,12421.0,LUNA REAL HNOS.,JVR ,84.0,PJP    ,  41575,TR,salida,
0000-00002299-A,2025-02-04 11:59:39,30428.0,LLANO ORGANICO Y CIA,JVR ,25.0,PJP    ,  41295,TR,salida,
0000-00002300-A,2025-02-04 12:09:11,31223.0,CASCADA FERTIL S.A.,JVR ,82.0,PJP    ,  40167,TR,salida,
0000-00002302-A,2025-02-04 12:12:08,31426.0,DIAZ DARIO WALTER,JVR ,47.0,PJP    ,  30587,TR,salida,
0000-00002303-A,2025-02-04 12:15:11,40410.0,PEREZ MIGUEL CLAUDIO,JVRE,76.0,PJP    ,  41150,TR,salida,
0000-00002305-A,2025-02-04 12:17:53,31293.0,SOTO CESAR PABLO,JVR ,23.0,PJP    ,  30365,AC,salida,
0000-00002310-A,2025-02-04 12:58:01,30606.0,PUENTE PRODUCTIVO HNOS.,JVR ,37.0,PJP    ,  30606,TR,salida,
0000-00002312-A,2025-02-04 13:05:33,31009.0,MOLINA ADRIAN DANIEL,JVR ,58.0,PJP    ,  40328,AC,salida,
0000-00002318-A,2025-02-04 13:26:33,30437.0,PIEDRA COMERCIAL Y CIA,JVR ,40.0,PJP    ,  40162,TR,salida,
0000-00002320-A,2025-02-04 13:34:04,30074.0,LARGO MAYOR HNOS.,JVR ,61.0,PJP    ,  40983,AC,salida,
0000-00002321-A,2025-02-04 13:38:00,31273.0,DUARTE MARCOS,JVR ,51.0,PJP    ,  41427,TR,salida,
0000-00002326-A,2025-02-04 14:32:45,30810.0,DIAZ OSCAR,JVR ,24.0,PJP    ,  30810,TR,salida,
0000-00002330-A,2025-02-04 14:54:23,30229.0,VEGA JAVIER,JVRE,67.0,PJP    ,  30229,SR,salida,
0000-00002333-A,2025-02-04 15:18:05,31223.0,CASCADA FERTIL S.A.,JVR ,54.0,PJP    ,  40817,TR,salida,
0000-00002336-A,2025-02-04 15:26:31,30831.0,IBARRA RICARDO CESAR,JVR ,25.0,PJP    ,  40264,TR,salida,
0000-00002337-A,2025-02-04 15:32:00,30051.0,LARGO FRUTICOLA E HIJOS,JVR ,56.0,PJP    ,  30051,TR,salida,
0000-00002339-A,2025-02-04 15:34:46,13450.0,RAMIREZ FELIX CRISTIAN,JVR ,69.0,PJP    ,  30664,TR,salida,
